DefaultSPUId,DefaultSpeciesTypeId,A,B,a_nonmerch,b_nonmerch,k_nonmerch,cap_nonmerch,a_sap,b_sap,k_sap,cap_sap,a1,a2,a3,b1,b2,b3,c1,c2,c3,min_volume,max_volume,low_stemwood_prop,high_stemwood_prop,low_stembark_prop,high_stembark_prop,low_branches_prop,high_branches_prop,low_foliage_prop,high_foliage_prop
50,2,0.6504,0.96233,0.71,-0.6609,0.99457,1.5104,100,-2.17931,0.9991,4.09925,-1.34528,0.003038,-0.15475,-1.40234,0.00221,-0.28738,-0.88,0.00565,-0.37265,0.375,72.87,0.63493,0.72894,0.12763,0.12076,0.09642,0.06026,0.14103,0.09004
50,6,0.5797,0.93789,0.2766,-0.54556,0.98752,1.1952,100,-2.17931,0.9991,4.09925,-1.24114,0.000921,-0.15383,-0.598,0.00061,-0.37706,-1.9229,-0.00188,-0.01297,0.51,435.92,0.60448,0.76871,0.13445,0.13014,0.17472,0.05549,0.08634,0.04567
50,14,0.4237,1.0274,14.5088,-1.04324,0.93051,4.5486,100,-1.61927,0.97102,1.51792,-1.71979,-0.001643,-0.07207,-1.8739,-0.00048,-0.08973,-1.5253,-0.00173,-0.22626,0.525,228.62,0.69565,0.82645,0.11006,0.06863,0.09159,0.06969,0.10271,0.03524
50,15,1.2162,0.82326,100,-1.49678,0.93451,1.159,100,-1.61927,0.97102,1.51792,3.06378,0.006394,-1.239,-3.27015,-0.00439,0.35719,-0.2699,0.00227,-0.55171,82.955,322.91,0.74043,0.7893,0.10507,0.10172,0.09675,0.05757,0.05775,0.05141
50,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
50,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
50,43,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
50,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
50,62,0.5679,0.94596,19.9494,-0.93315,0.80555,2.6637,100,-1.41572,0.87338,1.56558,-1.19499,7.9e-05,-0.08655,-4.83234,-0.00276,0.53188,-5.0544,-0.00312,0.48852,28.243,451.74,0.76693,0.7841,0.17181,0.14477,0.03645,0.04674,0.02482,0.02439
50,63,0.6277,0.93036,19.9494,-0.93315,0.80555,2.6637,100,-1.41572,0.87338,1.56558,-2.02151,-0.005184,0.19553,-6.58923,-0.03349,1.60742,-12.0323,-0.04679,2.9158,22.863,106.84,0.71771,0.7665,0.16184,0.14676,0.09651,0.05782,0.02394,0.02892
50,65,0.4077,0.97967,1.0657,-0.01163,0,1.0165,100,-1.41572,0.87338,1.56558,-1.19499,7.9e-05,-0.08655,-4.83234,-0.00276,0.53188,-5.0544,-0.00312,0.48852,28.243,451.74,0.76693,0.7841,0.17181,0.14477,0.03645,0.04674,0.02482,0.02439
50,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
50,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,174,1.2162,0.82326,100,-1.44257,0.90453,1.3544,100,-1.61927,0.97102,1.51792,3.06378,0.006394,-1.239,-3.27015,-0.00439,0.35719,-0.2699,0.00227,-0.55171,82.955,322.91,0.74043,0.7893,0.10507,0.10172,0.09675,0.05757,0.05775,0.05141
51,2,0.5811,0.96005,11.6578,-0.49347,0.06074,5.2419,7.991,-0.9352,0.94035,1.37407,-1.39584,-0.000643,-0.0796,-1.25601,-0.001,-0.07413,-0.8679,-0.00268,-0.10597,0.769,392.98,0.55153,0.75722,0.11873,0.09042,0.13783,0.09349,0.19191,0.05886
51,6,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
51,14,0.4237,1.0274,14.5088,-1.04324,0.93051,4.5486,100,-1.61927,0.97102,1.51792,-1.71979,-0.001643,-0.07207,-1.8739,-0.00048,-0.08973,-1.5253,-0.00173,-0.22626,0.525,228.62,0.69565,0.82645,0.11006,0.06863,0.09159,0.06969,0.10271,0.03524
51,15,0.6123,0.94632,24.1275,-0.82259,0.67957,7.718,100,-1.61927,0.97102,1.51792,-1.79043,-0.000155,-0.07917,-1.92851,-0.00065,-0.02012,-1.9954,-0.00168,-0.04376,0.633,643.08,0.70833,0.82699,0.10308,0.07482,0.0994,0.06936,0.08919,0.02883
51,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
51,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
51,43,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
51,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
51,62,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
51,63,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
51,65,0.5505,0.94477,1.6864,-0.10429,0,1.5403,26.623,-1.2398,0.95594,1.76882,-2.3775,-0.002379,0.25617,-2.59064,-0.00175,0.25394,-0.4662,0.0034,-0.67963,1.107,504.08,0.6898,0.74663,0.10147,0.10308,0.08172,0.11274,0.127,0.03756
51,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
51,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,174,0.6186,0.94465,23.1808,-0.85514,0.74927,7.3114,100,-1.61927,0.97102,1.51792,-1.76353,-0.00011,-0.08677,-1.95439,-0.00061,-0.01845,-1.9882,-0.00157,-0.0519,0.525,643.08,0.70911,0.82549,0.10481,0.07519,0.0973,0.06993,0.08879,0.02939
52,2,0.5811,0.96005,11.6578,-0.49347,0.06074,5.2419,7.991,-0.9352,0.94035,1.37407,-1.39584,-0.000643,-0.0796,-1.25601,-0.001,-0.07413,-0.8679,-0.00268,-0.10597,0.769,392.98,0.55153,0.75722,0.11873,0.09042,0.13783,0.09349,0.19191,0.05886
52,5,0.5799,0.93397,1.2379,-0.03274,0,1.0913,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
52,6,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
52,10,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
52,14,0.4237,1.0274,14.5088,-1.04324,0.93051,4.5486,100,-1.61927,0.97102,1.51792,-1.71979,-0.001643,-0.07207,-1.8739,-0.00048,-0.08973,-1.5253,-0.00173,-0.22626,0.525,228.62,0.69565,0.82645,0.11006,0.06863,0.09159,0.06969,0.10271,0.03524
52,15,0.6123,0.94632,24.1275,-0.82259,0.67957,7.718,100,-1.61927,0.97102,1.51792,-1.79043,-0.000155,-0.07917,-1.92851,-0.00065,-0.02012,-1.9954,-0.00168,-0.04376,0.633,643.08,0.70833,0.82699,0.10308,0.07482,0.0994,0.06936,0.08919,0.02883
52,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
52,31,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
52,32,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
52,33,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
52,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
52,42,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
52,43,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
52,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
52,46,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
52,61,0.6156,0.94009,15.2853,-0.72512,0.65647,5.6784,225.279,-1.91784,0.99107,1.52935,-1.53054,3.6e-05,-0.12161,-1.56293,-6.00E-04,-0.06192,-1.3246,-0.00126,-0.15206,0.525,658.35,0.6373,0.80767,0.11204,0.0812,0.12008,0.07636,0.13058,0.03477
52,62,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
52,63,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
52,65,0.5505,0.94477,1.6864,-0.10429,0,1.5403,26.623,-1.2398,0.95594,1.76882,-2.3775,-0.002379,0.25617,-2.59064,-0.00175,0.25394,-0.4662,0.0034,-0.67963,1.107,504.08,0.6898,0.74663,0.10147,0.10308,0.08172,0.11274,0.127,0.03756
52,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
52,85,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
52,93,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
52,94,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
52,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,174,0.6186,0.94465,23.1808,-0.85514,0.74927,7.3114,100,-1.61927,0.97102,1.51792,-1.76353,-0.00011,-0.08677,-1.95439,-0.00061,-0.01845,-1.9882,-0.00157,-0.0519,0.525,643.08,0.70911,0.82549,0.10481,0.07519,0.0973,0.06993,0.08879,0.02939
53,2,0.5612,0.97353,16.7172,-0.65682,0.1706,6.8288,0,0,1,1,-1.38719,0.000904,-0.12079,-1.24722,-0.00107,-0.15991,-1.1872,-0.00076,-0.22634,1.728,151.74,0.62188,0.74023,0.12358,0.11516,0.13148,0.08055,0.12307,0.06406
53,6,0.5267,0.97123,5.7092,-0.6663,0.82367,2.6601,0,0,1,1,-1.33069,-0.000733,-0.07443,-0.92291,-0.00238,-0.06187,-0.9638,-0.00248,-0.12541,1.485,376.1,0.53106,0.76177,0.12199,0.09818,0.18731,0.08572,0.15964,0.05433
53,15,0.4935,0.99456,67.9141,-1.46963,1.15769,7.8539,0,0,1,1,-2.14536,-0.001646,0.02522,-2.59471,-0.00392,0.21292,-2.2446,-0.00309,0.01382,2.775,252.97,0.74346,0.81202,0.09121,0.07209,0.08498,0.07339,0.08036,0.0425
53,31,0.5437,0.96564,15.8077,-0.99203,0.92474,4.2284,0,0,1,1,-1.55893,-0.000967,-0.02244,-1.6301,-0.00305,0.09569,-1.5649,-0.00304,0.00828,1.485,376.1,0.60751,0.76463,0.12237,0.09786,0.14169,0.08401,0.12844,0.0535
53,44,0.4935,0.99456,67.9141,-1.46963,1.15769,7.8539,0,0,1,1,-2.14536,-0.001646,0.02522,-2.59471,-0.00392,0.21292,-2.2446,-0.00309,0.01382,2.775,252.97,0.74346,0.81202,0.09121,0.07209,0.08498,0.07339,0.08036,0.0425
53,63,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
53,65,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
53,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,173,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
54,2,0.5612,0.97353,16.7172,-0.65682,0.1706,6.8288,0,0,1,1,-1.38719,0.000904,-0.12079,-1.24722,-0.00107,-0.15991,-1.1872,-0.00076,-0.22634,1.728,151.74,0.62188,0.74023,0.12358,0.11516,0.13148,0.08055,0.12307,0.06406
54,6,0.5267,0.97123,5.7092,-0.6663,0.82367,2.6601,0,0,1,1,-1.33069,-0.000733,-0.07443,-0.92291,-0.00238,-0.06187,-0.9638,-0.00248,-0.12541,1.485,376.1,0.53106,0.76177,0.12199,0.09818,0.18731,0.08572,0.15964,0.05433
54,15,0.4935,0.99456,67.9141,-1.46963,1.15769,7.8539,0,0,1,1,-2.14536,-0.001646,0.02522,-2.59471,-0.00392,0.21292,-2.2446,-0.00309,0.01382,2.775,252.97,0.74346,0.81202,0.09121,0.07209,0.08498,0.07339,0.08036,0.0425
54,31,0.5437,0.96564,15.8077,-0.99203,0.92474,4.2284,0,0,1,1,-1.55893,-0.000967,-0.02244,-1.6301,-0.00305,0.09569,-1.5649,-0.00304,0.00828,1.485,376.1,0.60751,0.76463,0.12237,0.09786,0.14169,0.08401,0.12844,0.0535
54,44,0.4935,0.99456,67.9141,-1.46963,1.15769,7.8539,0,0,1,1,-2.14536,-0.001646,0.02522,-2.59471,-0.00392,0.21292,-2.2446,-0.00309,0.01382,2.775,252.97,0.74346,0.81202,0.09121,0.07209,0.08498,0.07339,0.08036,0.0425
54,63,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
54,65,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
54,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,173,0.5447,0.98762,27.1652,-1.11062,0.9651,5.9898,0,0,1,1,-1.73362,-0.00242,0.08342,-2.57591,-0.00551,0.34739,-2.0173,-0.00418,-0.09656,1.811,203.62,0.68363,0.73495,0.1411,0.12384,0.10028,0.11631,0.07499,0.0249
58,2,0.8934,0.84625,7.778,-1.0055,0.9632,2.4178,0,0,1,1,-1.69756,-0.000441,-0.01629,-1.11363,-0.00077,-0.05521,-0.9476,-0.00181,-0.07405,0.24,147.47,0.54926,0.63105,0.0979,0.09977,0.16457,0.14012,0.18827,0.12906
58,6,0.8508,0.87305,10.3604,-1.09695,0.96566,2.5352,0,0,1,1,-1.80873,0.000181,-0.02973,-1.56661,-8.00E-05,-0.00342,-0.6369,0.001,-0.3071,0.29,366.94,0.59498,0.68044,0.09279,0.09993,0.12349,0.13524,0.18874,0.08439
58,8,0.8934,0.84625,7.778,-1.0055,0.9632,2.4178,0,0,1,1,-1.69756,-0.000441,-0.01629,-1.11363,-0.00077,-0.05521,-0.9476,-0.00181,-0.07405,0.24,147.47,0.54926,0.63105,0.0979,0.09977,0.16457,0.14012,0.18827,0.12906
58,13,1.0175,0.82995,6.1983,-0.88217,0.94853,2.1142,0,0,1,1,-1.73568,-6.40E-05,-0.0263,-1.66042,-0.00023,0.03481,-0.7041,0.00056,-0.34668,1.23,835.86,0.61239,0.70688,0.10287,0.09894,0.12401,0.13999,0.16074,0.05419
58,14,1.4816,0.76823,8.5964,-0.98683,0.95124,2.0928,0,0,1,1,-2.01493,0.000198,-0.05034,-1.53143,0.00052,-0.1075,-1.6738,-0.00071,-0.11581,0.25,395.45,0.68571,0.75938,0.08411,0.08097,0.12408,0.10589,0.10611,0.05376
58,20,0.9765,0.85057,2.3721,-0.58826,0.89493,1.5785,0,0,1,1,-2.13905,-0.000459,0.01813,-1.2029,-7.00E-05,-0.09094,-0.5516,0.00093,-0.3485,8.59,506.8,0.62751,0.72791,0.07717,0.07605,0.14855,0.11949,0.14676,0.07654
58,29,1.0441,0.833,11.9357,-0.95322,0.88778,2.4146,0,0,1,1,-1.68863,0.000201,-0.02388,-1.56658,0.00039,-0.01797,-1.1394,-0.00057,-0.14043,0.28,411.81,0.61218,0.66569,0.10871,0.11571,0.12404,0.14649,0.15506,0.07211
58,37,1.1315,0.8359,4.1476,-0.76046,0.92501,2.034,0,0,1,1,-1.38032,0.000455,-0.10155,-1.61275,-0.00033,0.06642,-1.2011,0.00037,-0.25811,2.43,577.77,0.62019,0.66935,0.12738,0.11469,0.14113,0.16787,0.1113,0.04809
58,44,1.1018,0.83494,11.4145,-1.08262,0.99561,2.3292,0,0,1,1,-1.86554,0.000196,-0.06568,-1.38585,0.00074,-0.10448,-1.6028,-0.00099,-0.11724,0.32,263.16,0.66039,0.73372,0.09161,0.08283,0.13874,0.12435,0.10926,0.0591
58,49,0.909,0.84108,2.3651,-0.41461,0.68885,1.8173,0,0,1,1,-1.90106,-0.000224,0.00674,-1.50461,5e-05,0.01838,-1.1861,0.00046,-0.18453,0.44,498.37,0.62355,0.65955,0.09423,0.09193,0.14287,0.16796,0.13935,0.08056
58,63,1.1179,0.82147,13.0391,-1.07068,0.95229,2.5254,0,0,1,1,-1.40387,0.000245,-0.05723,-1.59301,-0.00019,-0.01962,-1.9031,-0.00134,-0.12052,0.32,576.63,0.64858,0.71989,0.1448,0.1415,0.1276,0.11556,0.07903,0.02305
58,65,0.9666,0.86661,6.2892,-0.82426,0.9099,2.5863,0,0,1,1,-1.23466,-1.10E-05,-0.09545,-1.36951,2e-04,-0.05295,-2.5826,-0.00152,-0.01924,1.11,620.18,0.64571,0.72074,0.15805,0.11268,0.14919,0.14785,0.04705,0.01874
58,74,1.0608,0.85596,12.641,-1.19872,0.97793,1.8768,0,0,1,1,-1.89528,-0.00017,0.00072,-0.96097,7e-04,-0.03514,-1.9712,-0.00048,-0.14027,0.53,425.88,0.61715,0.62269,0.09285,0.08743,0.22239,0.25969,0.06761,0.03019
58,76,1.3085,0.81112,10.9557,-1.03674,0.94449,2.1932,0,0,1,1,-1.80116,0.000113,-0.00492,-1.64694,-0.00025,0.03298,-1.9576,-0.00113,-0.08233,0.36,423.37,0.67102,0.69809,0.10988,0.11735,0.13661,0.14748,0.08248,0.03708
58,82,1.267,0.8495,11.6101,-0.98232,0.93252,2.7295,0,0,1,1,-1.89129,-0.000468,-0.01364,-1.27315,0.00014,0.01875,-2.0256,-0.00115,-0.18576,0.44,509.09,0.65246,0.68015,0.09617,0.07426,0.18856,0.22996,0.0628,0.01563
58,86,1.2059,0.83609,5.6472,-0.85349,0.93176,1.8758,0,0,1,1,-1.85834,-0.000337,-0.00649,-1.50842,2e-05,0.03656,-2.145,-0.0012,-0.07446,0.48,362.28,0.66991,0.6856,0.1033,0.09105,0.15774,0.18992,0.06906,0.03343
58,94,1.5119,0.8097,22.6137,-1.274,0.98144,1.996,0,0,1,1,-1.90715,-0.000683,-0.01519,-2.55804,-0.00105,0.29661,-1.4609,-0.00059,-0.30459,0.28,496.33,0.70854,0.70751,0.10257,0.06812,0.08987,0.20594,0.09902,0.01843
58,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,177,1.0212,0.84163,13.0114,-1.0724,0.95665,2.5225,0,0,1,1,-1.41617,0.000173,-0.05252,-1.57953,-8.00E-05,-0.02379,-1.9148,-0.00145,-0.11888,0.32,620.18,0.64891,0.72006,0.14423,0.13874,0.12851,0.12109,0.07836,0.02011
59,2,0.9615,0.86726,6.6606,-0.82395,0.87508,2.3408,0,0,1,1,-1.72163,-0.000185,-0.02105,-1.23944,-1.00E-05,-0.09248,-0.9578,-0.00088,-0.13897,0.24,275.4,0.57943,0.68491,0.10003,0.10335,0.14394,0.11742,0.1766,0.09431
59,6,0.8508,0.87305,10.3604,-1.09695,0.96566,2.5352,0,0,1,1,-1.80873,0.000181,-0.02973,-1.56661,-8.00E-05,-0.00342,-0.6369,0.001,-0.3071,0.29,366.94,0.59498,0.68044,0.09279,0.09993,0.12349,0.13524,0.18874,0.08439
59,8,0.9615,0.86726,6.6606,-0.82395,0.87508,2.3408,0,0,1,1,-1.72163,-0.000185,-0.02105,-1.23944,-1.00E-05,-0.09248,-0.9578,-0.00088,-0.13897,0.24,275.4,0.57943,0.68491,0.10003,0.10335,0.14394,0.11742,0.1766,0.09431
59,13,1.0175,0.82995,6.1983,-0.88217,0.94853,2.1142,0,0,1,1,-1.73568,-6.40E-05,-0.0263,-1.66042,-0.00023,0.03481,-0.7041,0.00056,-0.34668,1.23,835.86,0.61239,0.70688,0.10287,0.09894,0.12401,0.13999,0.16074,0.05419
59,14,0.6693,0.97134,4.8891,-0.85842,1.07075,2.712,0,0,1,1,-1.28338,0.002804,-0.25412,-0.37104,0.0053,-0.46567,-0.3165,0.00734,-0.57181,0.93,132.21,0.57321,0.72951,0.10131,0.08385,0.17351,0.10258,0.15197,0.08406
59,20,0.9765,0.85057,2.3721,-0.58826,0.89493,1.5785,0,0,1,1,-2.13905,-0.000459,0.01813,-1.2029,-7.00E-05,-0.09094,-0.5516,0.00093,-0.3485,8.59,506.8,0.62751,0.72791,0.07717,0.07605,0.14855,0.11949,0.14676,0.07654
